Unit,MV,Augmented_MV,Budget,Exec_Time,OverBudget,RC_TIME,RC_NUM,RC_by_budget,SUCCESS,overhead_pctg
1,91.32946608012091,91.32946608012091,206.0,118.82561492919922,False,37.0,1,1.0,1,0.00031138067345198254
1,91.32946608012091,91.32946608012091,206.0,118.8230938911438,False,35.0,1,1.0,1,0.00029455553507186236
2,91.32946608012091,91.32946608012091,206.0,118.73251438140869,False,70.0,1,2.0,1,0.0005895604954101831
2,91.32946608012091,91.32946608012091,206.0,118.66121816635132,False,73.0,1,2.0,1,0.0006151967856731523
3,91.32946608012091,91.32946608012091,206.0,118.80317568778992,False,139.0,1,4.0,1,0.0011700023942565858
3,91.32946608012091,91.32946608012091,206.0,119.21549010276794,False,141.0,1,4.0,1,0.001182732209366862
4,91.32946608012091,91.32946608012091,206.0,118.95455574989319,False,142.0,1,4.0,1,0.0011937331790684907
4,91.32946608012091,91.32946608012091,206.0,118.94833111763,False,145.0,1,4.0,1,0.001219016682601516
5,91.32946608012091,91.32946608012091,206.0,118.86509108543396,False,177.0,1,5.0,1,0.001489083114173376
5,91.32946608012091,91.32946608012091,206.0,118.9513726234436,False,184.0,1,5.0,1,0.0015468505822330985
6,91.32946608012091,91.32946608012091,206.0,119.19340872764587,False,257.0,1,7.0,1,0.002156159495255639
6,91.32946608012091,91.32946608012091,206.0,120.37336444854736,False,247.0,1,7.0,1,0.0020519489600673096
7,91.32946608012091,91.32946608012091,206.0,119.81549954414368,False,281.0,1,8.0,1,0.002345272532093989
7,91.32946608012091,91.32946608012091,206.0,118.44834446907043,False,285.0,1,8.0,1,0.002406112143461997
8,91.32946608012091,91.32946608012091,206.0,118.63552355766296,False,286.0,1,8.0,1,0.002410745040131165
8,91.32946608012091,91.32946608012091,206.0,118.56430673599243,False,289.0,1,8.0,1,0.002437495802539607
9,91.32946608012091,91.32946608012091,206.0,118.5626072883606,False,351.0,1,10.0,1,0.0029604612114030155
9,91.32946608012091,91.32946608012091,206.0,118.4927248954773,False,358.0,1,10.0,1,0.003021282532879488
10,91.32946608012091,91.32946608012091,206.0,118.4895429611206,False,325.0,1,9.0,1,0.002742858077413976
10,91.32946608012091,91.32946608012091,206.0,118.50286412239075,False,322.0,1,9.0,1,0.002717233903034071
11,91.32946608012091,91.32946608012091,206.0,118.68472480773926,False,391.0,1,11.0,1,0.0032944424872989506
11,91.32946608012091,91.32946608012091,206.0,118.59763669967651,False,399.0,1,11.0,1,0.003364316617964178
12,91.32946608012091,91.32946608012091,206.0,118.74727463722229,False,426.0,1,12.0,1,0.003587450754566344
12,91.32946608012091,91.32946608012091,206.0,118.53861856460571,False,435.0,1,12.0,1,0.0036696901420604717
13,91.32946608012091,91.32946608012091,206.0,118.70478963851929,False,420.0,1,12.0,1,0.0035381891605131277
13,91.32946608012091,91.32946608012091,206.0,118.57660627365112,False,430.0,1,12.0,1,0.0036263476710376233
14,91.32946608012091,91.32946608012091,206.0,118.61692237854004,False,460.0,1,13.0,1,0.003878030139173653
14,91.32946608012091,91.32946608012091,206.0,118.60601115226746,False,461.0,1,13.0,1,0.0038868181765944736
15,91.32946608012091,91.32946608012091,206.0,118.59326982498169,False,454.0,1,13.0,1,0.003828210493479157
15,91.32946608012091,91.32946608012091,206.0,118.87867522239685,False,464.0,1,13.0,1,0.003903139054434735
16,91.32946608012091,91.32946608012091,206.0,118.58741331100464,False,457.0,1,13.0,1,0.003853697346458534
16,91.32946608012091,91.32946608012091,206.0,118.87313079833984,False,469.0,1,13.0,1,0.003945382752605604
17,91.32946608012091,91.32946608012091,206.0,118.79760527610779,False,541.0,1,15.0,1,0.004553963850892575
17,91.32946608012091,91.32946608012091,206.0,118.69644927978516,False,542.0,1,15.0,1,0.004566269701315374
18,91.32946608012091,91.32946608012091,206.0,118.66759157180786,False,527.0,1,15.0,1,0.00444097662234177
18,91.32946608012091,91.32946608012091,206.0,118.80993938446045,False,531.0,1,15.0,1,0.004469323044444304
19,91.32946608012091,91.32946608012091,206.0,118.76760268211365,False,536.0,1,15.0,1,0.00451301523223152
19,91.32946608012091,91.32946608012091,206.0,118.69120478630066,False,534.0,1,15.0,1,0.004499069673793001
20,91.32946608012091,91.32946608012091,206.0,118.85020542144775,False,530.0,1,15.0,1,0.004459394900670117
20,91.32946608012091,91.32946608012091,206.0,118.77243685722351,False,539.0,1,15.0,1,0.004538089932834607
30,91.32946608012091,91.32946608012091,206.0,118.94152903556824,False,707.0,1,20.0,1,0.005944097118413359
30,91.32946608012091,91.32946608012091,206.0,118.92293500900269,False,712.0,1,20.0,1,0.0059870705339226645
40,91.32946608012091,91.32946608012091,206.0,119.07561898231506,False,817.0,1,23.0,1,0.006861186252757079
40,91.32946608012091,91.32946608012091,206.0,119.13607025146484,False,821.0,1,23.0,1,0.006891279847212397
50,91.32946608012091,91.32946608012091,206.0,119.19891476631165,False,928.0,1,26.0,1,0.007785305779161961
50,91.32946608012091,91.32946608012091,206.0,119.18161940574646,False,930.0,1,26.0,1,0.007803216675835495
60,91.32946608012091,91.32946608012091,206.0,119.38962316513062,False,1080.0,1,30.0,1,0.00904601230298069
60,91.32946608012091,91.32946608012091,206.0,119.59989213943481,False,1025.0,1,29.0,1,0.008570241842735192
70,91.32946608012091,91.32946608012091,206.0,119.3190438747406,False,1132.0,1,32.0,1,0.009487169551814018
70,91.32946608012091,91.32946608012091,206.0,119.24768376350403,False,1137.0,1,32.0,1,0.009534776392428185
80,91.32946608012091,91.32946608012091,206.0,119.3254566192627,False,1141.0,1,32.0,1,0.00956208366870652
80,91.32946608012091,91.32946608012091,206.0,119.59739804267883,False,1131.0,1,32.0,1,0.009456727474927155
90,91.32946608012091,91.32946608012091,206.0,119.39921283721924,False,1244.0,1,35.0,1,0.010418829156738118
90,91.32946608012091,91.32946608012091,206.0,119.75121426582336,False,1253.0,1,35.0,1,0.010463359454699095
100,91.32946608012091,91.32946608012091,206.0,119.81526589393616,False,1245.0,1,35.0,1,0.010390996428636307
100,91.32946608012091,91.32946608012091,206.0,119.50563764572144,False,1238.0,1,35.0,1,0.010359343913716384
